Fecha,i,j,Ng,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,H,S,L
2020-04-03,309,353,2,1618,1802,2467,1620,1483,1106,1117,1080,1068,1100,1093,1077,132.89256,20.72425,20.435
2020-04-03,313,346,2,2003,2077,2647,1981,1806,1185,1180,1146,1100,1167,1096,1076,128.64865,14.39067,23.14
2020-04-03,314,453,2,1670,1902,2489,1671,1499,1122,1131,1130,1096,1167,1132,1112,136.94377,19.66346,20.8
2020-04-03,315,354,2,1590,1812,2424,1597,1454,1100,1101,1085,1080,1085,1085,1061,135.59855,20.56702,20.105
2020-04-03,318,348,2,1919,2042,2592,1962,1779,1186,1191,1189,1103,1130,1087,1081,127.61905,13.83399,22.77
2020-04-03,323,447,2,1690,1973,2496,1686,1520,1137,1158,1135,1105,1144,1115,1115,141.25926,19.36872,20.91
2020-04-03,324,352,2,1973,2256,2675,2003,1795,1197,1190,1172,1093,1137,1078,1065,142.58929,14.36511,23.39
2020-04-03,332,354,2,2196,2419,2811,2392,2147,1371,1384,1322,1163,1127,1064,1049,123.86635,8.05305,26.015
2020-04-03,332,440,2,1627,1779,2375,1576,1443,1102,1120,1118,1082,1098,1096,1081,135.24406,20.22273,19.755
2020-04-03,338,435,2,1622,1848,2415,1622,1455,1105,1103,1097,1080,1067,1078,1065,137.09962,19.6433,20.185
2020-04-03,341,366,2,1975,2186,2627,2095,1897,1218,1241,1175,1096,1077,1057,1045,130.26316,11.26641,23.61
2020-04-03,341,402,2,1637,1867,2430,1622,1456,1086,1090,1073,1044,1073,1064,1058,138.19307,19.94077,20.26
2020-04-03,341,410,2,1659,1939,2540,1679,1513,1096,1104,1098,1060,1083,1066,1059,138.11847,20.40768,21.095
2020-04-03,342,425,2,1595,1823,2430,1580,1443,1102,1102,1107,1062,1061,1069,1052,137.15294,21.19701,20.05
2020-04-03,344,391,2,1641,1863,2417,1651,1481,1088,1094,1090,1057,1054,1053,1047,136.60574,18.82989,20.34
2020-04-03,344,417,2,1749,1959,2564,1717,1546,1097,1120,1112,1058,1080,1062,1056,137.14286,19.7851,21.405
2020-04-03,346,373,2,1941,2153,2675,2113,1923,1211,1227,1186,1089,1089,1062,1053,124.27046,11.73768,23.94
2020-04-03,349,424,2,1974,2178,2645,2116,1974,1255,1258,1195,1109,1135,1060,1058,127.03214,11.11111,23.805
2020-04-03,351,379,2,1987,2213,2701,2108,1893,1212,1221,1178,1096,1083,1060,1049,130.62395,12.33105,24.045
2020-04-03,105,666,3,2274,2491,3098,3730,3762,3828,3934,4079,4028,4095,4930,4718,29.39467,19.91641,31.105
2020-04-03,107,647,3,2299,2504,3119,3814,3863,3984,4053,4168,4153,4217,5088,4837,28.16794,20.73441,31.59
2020-04-03,111,627,3,2320,2520,3163,3873,3965,4069,4208,4318,4286,4417,5279,4984,28.51441,21.16377,31.965
2020-04-03,119,639,3,2292,2504,3087,3741,3820,3933,4049,4138,4136,4221,5156,4883,28.27809,19.80785,31.225
2020-04-03,121,657,3,2288,2541,3148,3796,3805,3901,4009,4185,4066,4112,5043,4814,29.01992,19.80432,31.685
2020-04-03,124,619,3,2286,2506,3135,3782,3843,3939,4051,4236,4204,4304,5339,5129,29.5768,20.29262,31.44
2020-04-03,135,630,3,2271,2583,3154,3866,3899,3995,4109,4349,4249,4239,5315,5051,26.70304,19.89456,32.245
2020-04-03,138,607,3,2307,2526,3154,3841,3900,3980,4095,4257,4256,4350,5442,5189,28.65399,20.65337,31.835
2020-04-03,138,648,3,2312,2495,3065,3673,3763,3847,3941,4025,4053,4168,5081,4821,29.03226,19.09857,30.84
2020-04-03,152,590,3,2309,2629,3277,3928,3943,4052,4174,4349,4294,4339,5407,5091,29.93072,19.81089,32.785
2020-04-03,152,618,3,2311,2522,3102,3798,3861,3948,4090,4241,4269,4342,5444,5214,27.27273,20.18987,31.6
2020-04-03,152,642,3,2258,2456,3036,3636,3669,3758,3869,4030,3973,4095,5073,4847,29.49153,19.36967,30.46
2020-04-03,165,605,3,2333,2581,3150,3759,3825,3904,4041,4175,4145,4248,5261,4968,28.98132,18.58044,31.7
2020-04-03,168,627,3,2320,2533,3082,3686,3759,3811,3959,4142,4129,4262,5267,5061,28.56895,18.53996,31.095
2020-04-03,169,568,3,2317,2706,3325,3969,4003,4069,4219,4389,4304,4243,5286,4992,29.40618,18.92135,33.375
2020-04-03,175,612,3,2353,2629,3189,3793,3843,3922,4041,4178,4169,4253,5221,4976,28.86598,18.12519,32.11
2020-04-03,181,585,3,2305,2550,3124,3689,3779,3856,3977,4067,4095,4165,5140,4887,30.23705,18.25613,31.195
2020-04-03,186,568,3,2355,2605,3227,3848,3890,3954,4090,4318,4188,4246,5208,4904,30.02414,19.26236,32.265
2020-04-03,164,876,4,4222,4938,5614,6149,6144,6112,6066,6127,5999,7429,6314,5697,33.49298,13.5869,55.435
2020-04-03,167,863,4,4337,5326,5938,6295,6199,6153,6083,6216,6045,7568,6440,5815,37.89474,11.56463,58.105
2020-04-03,168,802,4,4507,5004,5605,6085,6188,6147,6119,6084,6044,7703,6497,5843,33.358,12.13107,55.445
2020-04-03,174,791,4,4423,5278,5942,6318,6310,6234,6192,6338,6137,7518,6494,5910,38.30769,12.37506,57.98
2020-04-03,174,812,4,4771,5714,6213,6532,6444,6371,6354,6587,6275,7880,6833,6245,36.60147,10.54939,61.23
2020-04-03,176,935,4,4493,5271,5824,6277,6304,6250,6199,6221,6142,7577,6475,5858,32.98211,11.90251,57.74
2020-04-03,177,846,4,4792,5863,6528,6609,6559,6470,6413,6512,6412,7896,6973,6341,53.48525,9.90967,62.36
2020-04-03,177,943,4,4629,5383,5946,6363,6344,6283,6238,6310,6174,7714,6574,5988,34.46939,11.87303,58.73
2020-04-03,181,829,4,4789,5433,5946,6249,6261,6204,6166,6333,6084,7812,6631,6055,37.72059,9.81005,58.41
2020-04-03,183,928,4,4641,5403,5920,6331,6396,6341,6312,6263,6229,7671,6605,5978,33.42672,11.22671,58.67
2020-04-03,185,950,4,4619,5302,5876,6363,6331,6284,6247,6366,6153,7785,6579,5926,32.45994,12.72945,58.325
2020-04-03,187,822,4,4625,5212,5846,6254,6216,6157,6113,6202,6046,7674,6378,5773,36.50672,12.20998,57.33
2020-04-03,188,789,4,4558,5486,6113,6559,6496,6468,6418,6554,6341,7768,6733,6054,35.06058,13.48837,60.225
2020-04-03,189,809,4,4673,5221,5780,6003,6088,5991,5988,6047,5922,7768,6416,5815,42.89003,8.91067,56.12
2020-04-03,190,911,4,4448,5177,5767,6190,6163,6083,6043,6150,5990,7465,6354,5767,34.94571,11.73404,56.835
2020-04-03,190,939,4,4654,5205,5789,6213,6286,6208,6152,6188,6089,7760,6533,5872,34.7619,11.74551,57.09
2020-04-03,191,899,4,4403,4931,5507,5926,6012,5953,5927,5943,5828,7480,6255,5675,34.73367,10.88264,54.285
2020-04-03,198,799,4,4672,5378,5990,6431,6376,6326,6263,6418,6181,7802,6590,5933,34.87179,12.85557,59.045
2020-04-03,199,949,4,4669,5370,5977,6472,6462,6398,6319,6404,6273,7846,6643,5992,33.049,13.50821,59.21
2020-04-03,200,913,4,4686,5429,5968,6454,6369,6292,6251,6333,6165,7794,6559,5926,31.55122,12.62782,59.415
2020-04-03,204,899,4,4901,5692,6309,6719,6759,6711,6663,6709,6627,8112,7064,6405,36.04674,13.53274,62.055
2020-04-03,206,883,4,4691,5517,6091,6495,6422,6353,6309,6437,6212,7888,6563,5926,35.21472,12.24337,60.06
2020-04-03,207,809,4,4787,5446,5981,6400,6412,6331,6289,6338,6205,7808,6559,5930,33.6478,11.69978,59.23
2020-04-03,209,790,4,4663,5464,6082,6532,6487,6434,6378,6535,6309,7754,6586,5872,34.7191,13.34333,59.98
2020-04-03,209,818,4,4721,5306,5916,6304,6340,6308,6254,6282,6172,7789,6559,5894,36.67335,11.89511,58.05
2020-04-03,212,866,4,4671,5517,6073,6577,6548,6492,6426,6498,6346,7910,6633,5971,31.4717,13.40754,60.47
2020-04-03,212,944,4,4632,5495,6073,6527,6508,6428,6399,6521,6318,7785,6726,6025,33.60465,12.93557,60.11
2020-04-03,213,908,4,4906,5740,6283,6673,6631,6553,6500,6634,6397,8053,6760,6094,34.91961,12.29735,62.065
2020-04-03,215,885,4,4816,5609,6253,6728,6670,6595,6547,6634,6503,8080,6771,6115,34.53083,14.60264,61.685
2020-04-03,323,713,5,3125,3300,3546,3632,3636,3603,3541,3487,3458,4282,3661,2857,44.45783,4.78938,34.66
2020-04-03,325,722,5,3151,3399,3671,3755,3707,3644,3599,3621,3506,4313,3712,2967,45.8427,4.97624,35.77
2020-04-03,333,712,5,3100,3274,3509,3572,3606,3566,3498,3475,3437,4276,3694,2931,47.31544,4.35291,34.23
2020-04-03,334,694,5,3158,3311,3592,3670,3686,3635,3615,3581,3527,4330,3757,2961,46.96379,5.14253,34.905
2020-04-03,335,703,5,3130,3427,3638,3705,3690,3596,3564,3579,3482,4312,3733,2897,45.53957,3.89792,35.66
2020-04-03,342,714,5,3340,3546,3828,3969,4036,3997,3889,3893,3808,4625,4067,3256,40.0,5.62874,37.575
2020-04-03,348,681,5,3073,3142,3485,3595,3614,3546,3507,3471,3416,4275,3784,2938,45.43046,6.72406,33.685
2020-04-03,348,699,5,3143,3083,3364,3497,3542,3485,3447,3407,3377,4378,3835,3040,40.72464,6.29179,32.9
2020-04-03,351,730,5,3237,3427,3673,3730,3724,3632,3586,3607,3513,4509,3888,3024,48.71287,4.23362,35.785
2020-04-03,355,698,5,3230,3506,3732,3812,3802,3755,3683,3663,3608,4396,4003,3107,44.31373,4.18147,36.59
2020-04-03,358,681,5,3217,3416,3736,3825,3796,3710,3676,3668,3580,4413,3970,3042,46.94377,5.64839,36.205
2020-04-03,362,746,5,3343,3793,4073,4162,4066,4003,3944,4037,3848,4610,3946,2979,45.52846,4.63859,39.775
2020-04-03,368,668,5,3126,3410,3664,3743,3704,3670,3600,3565,3517,4468,3780,2757,45.76577,4.65539,35.765
2020-04-03,369,714,5,3336,3706,3931,4033,3958,3867,3837,3870,3779,4576,3882,2908,41.2844,4.22535,38.695
2020-04-03,372,701,5,3338,3440,3780,3894,3917,3875,3809,3778,3727,4604,3887,2838,44.93392,6.19035,36.67
2020-04-03,372,731,5,3369,3574,3844,3891,3862,3802,3771,3741,3697,4618,3926,2946,51.1041,4.24648,37.325
2020-04-03,374,687,5,3242,3293,3756,3969,3871,3794,3758,3811,3679,4559,3783,2672,41.09467,9.30873,36.31
2020-04-03,380,675,5,3053,3449,3885,4062,4053,4002,3931,4008,3842,4606,3777,2568,42.67537,8.16136,37.555
2020-04-03,380,707,5,3331,3550,3855,3939,3908,3852,3811,3830,3702,4621,3874,2783,47.0437,5.19428,37.445
2020-04-03,380,761,5,3113,3456,3817,3926,3858,3802,3757,3825,3672,4478,3906,3001,46.08511,6.36684,36.91
2020-04-03,386,726,5,3518,3929,4198,4263,4297,4230,4152,4131,4027,4919,4021,2812,48.32335,4.07715,40.96
2020-04-03,388,711,5,3391,3708,4027,4083,4079,4005,3949,3957,3834,4774,3901,2722,51.04,4.81325,38.955
2020-04-03,393,670,5,2817,3024,3577,3805,3910,3843,3787,3788,3659,4472,3510,2329,42.48399,11.43652,34.145
2020-04-03,394,701,5,3184,3403,3763,3962,4014,3952,3859,3825,3812,4783,3815,2716,38.64043,7.58995,36.825
2020-04-03,394,739,5,3398,3815,4115,4304,4318,4234,4181,4182,4097,4970,4004,2835,36.80982,6.02291,40.595
2020-04-03,397,690,5,2947,3239,3769,4067,4094,4026,3970,3980,3873,4597,3630,2362,38.4058,11.33315,36.53
2020-04-03,398,759,5,3234,3706,4051,4244,4166,4077,4011,4117,3921,4685,4090,3026,38.47584,6.7673,39.75
2020-04-03,400,716,5,3123,3440,3815,4014,4015,3988,3952,3917,3839,4765,3777,2700,39.19861,7.70056,37.27
2020-04-03,407,680,5,2810,3068,3413,3470,3524,3443,3403,3337,3315,4135,3115,2097,51.49254,6.14867,32.69
2020-04-03,410,698,5,2828,3111,3627,3766,3942,3894,3840,3797,3728,4538,3156,2156,47.26718,9.5245,34.385
2020-04-03,414,735,5,3153,3480,3955,4172,4218,4155,4086,4100,3986,4852,3794,2553,41.18497,9.04339,38.26
2020-04-03,414,746,5,3282,3366,3723,3891,3933,3849,3803,3760,3720,4777,3896,2857,40.8,7.23439,36.285
2020-04-03,415,716,5,2883,3136,3704,3844,4031,4003,3944,3945,3815,4650,3320,2240,48.13559,10.14327,34.9
2020-04-03,418,701,5,2839,3166,3717,3818,4027,3976,3929,3908,3794,4609,3163,2136,50.70552,9.33562,34.92
2020-04-03,419,683,5,2779,3044,3618,3759,3975,3918,3858,3886,3747,4498,2903,1995,48.16783,10.51007,34.015
2020-04-03,431,736,5,3005,3274,3686,3859,3895,3862,3785,3783,3690,4591,3674,2496,42.25641,8.20132,35.665
2020-04-03,434,700,5,2918,3204,3664,3816,3859,3780,3745,3755,3653,4516,3579,2422,45.09804,8.71795,35.1
2020-04-03,434,717,5,2981,3245,3642,3828,3869,3808,3740,3750,3647,4541,3659,2510,40.85763,8.24261,35.365
2020-04-03,434,766,5,3332,3451,3721,3830,3913,3844,3796,3708,3699,4673,3897,2939,42.74406,5.20533,36.405
2020-04-03,438,749,5,3274,3688,3968,4053,4003,3938,3876,3908,3799,4664,3883,2661,46.0274,4.71515,38.705
2020-04-03,439,685,5,2935,3039,3524,3684,3761,3680,3634,3579,3542,4451,3635,2501,45.11628,9.59393,33.615
2020-04-03,441,733,5,3290,3653,3907,3953,3900,3821,3765,3790,3701,4618,3669,2448,50.8,3.94425,38.03
2020-04-03,443,714,5,3232,3605,3918,3994,3979,3901,3832,3868,3763,4612,3844,2730,48.27763,5.11909,37.995
2020-04-03,451,767,5,3302,3526,3806,3864,3867,3810,3740,3731,3668,4658,3755,2573,49.70414,4.57375,36.95
2020-04-03,452,699,5,3318,3440,3684,3718,3760,3688,3642,3579,3554,4575,3858,2986,52.66187,3.88377,35.79
2020-04-03,458,746,5,3345,3572,3780,3859,3820,3766,3713,3689,3650,4628,3861,3020,43.48432,3.8622,37.155
2020-04-03,461,716,5,3250,3447,3704,3823,3731,3680,3638,3717,3553,4444,3824,3004,41.01064,5.17194,36.35
2020-04-03,372,404,6,2378,2528,2848,3051,3025,2941,2888,2921,2825,3024,1803,1305,36.71128,9.37444,27.895
2020-04-03,376,408,6,2382,2570,2896,3055,3011,2953,2901,2848,2809,3064,1597,1199,40.3299,8.62222,28.125
2020-04-03,379,399,6,2366,2484,2804,3019,2986,2922,2874,2867,2785,3030,1777,1320,35.88785,9.72197,27.515
2020-04-03,387,401,6,2366,2474,2793,2998,2943,2888,2841,2837,2754,3045,1574,1232,36.52672,9.57602,27.36
2020-04-03,389,409,6,2384,2522,2859,2985,2945,2911,2853,2848,2773,3049,1540,1181,43.67171,8.40748,27.535
2020-04-03,398,399,6,2368,2414,2723,2873,2898,2842,2798,2708,2705,3043,1543,1204,40.39216,8.68167,26.435
2020-04-03,400,409,6,2377,2493,2745,2834,2830,2757,2730,2705,2654,3032,1776,1301,44.34018,6.40135,26.635
2020-04-03,408,392,6,2346,2460,2747,2875,2865,2797,2762,2759,2689,2996,1655,1271,41.49398,7.77882,26.675
2020-04-03,409,402,6,2378,2509,2859,2991,2925,2903,2834,2844,2762,3043,1665,1238,43.56846,8.76364,27.5
2020-04-03,415,386,6,2360,2421,2750,2882,2811,2760,2731,2731,2656,3013,1870,1400,42.81996,8.69319,26.515
2020-04-03,419,396,6,2366,2478,2809,2950,2931,2878,2833,2844,2784,3073,1816,1329,42.07627,8.69565,27.14
2020-04-03,420,390,6,2334,2423,2704,2814,2825,2777,2722,2689,2659,3035,1750,1292,43.1202,7.46611,26.185
2020-04-03,421,402,6,2423,2550,2780,2830,2795,2727,2683,2701,2613,3031,1870,1367,49.28571,5.20446,26.9
2020-04-03,422,384,6,2332,2406,2677,2784,2805,2722,2714,2682,2650,3020,1686,1277,43.01587,7.28324,25.95
2020-04-03,431,386,6,2359,2467,2743,2830,2844,2769,2742,2691,2660,3040,1820,1335,45.61983,6.85294,26.485
2020-04-03,431,394,6,2422,2509,2754,2855,2829,2790,2738,2691,2670,3087,1816,1361,42.48555,6.45041,26.82
2020-04-03,435,377,6,2362,2454,2743,2878,2849,2797,2765,2740,2700,3074,1752,1288,40.89623,7.95199,26.66
2020-04-03,438,376,6,2372,2482,2761,2905,2871,2809,2786,2780,2720,3094,1833,1316,39.57447,7.85224,26.935
2020-04-03,439,459,6,2590,2723,3017,3153,3128,3072,3044,3001,2953,3393,1878,1429,41.02326,7.3179,29.38
2020-04-03,441,379,6,2397,2506,2798,2837,2828,2774,2752,2747,2667,3124,1933,1396,52.93051,6.19502,26.715
2020-04-03,441,388,6,2494,2581,2896,2982,2942,2902,2857,2855,2801,3228,1725,1263,47.13217,7.20834,27.815
2020-04-03,441,453,6,2517,2495,2960,2941,3084,3022,2984,2935,2921,3398,2090,1571,62.45161,8.52429,27.275
2020-04-03,442,460,6,2535,2702,3041,3151,3142,3060,3031,3015,2953,3373,1827,1362,45.30067,7.67128,29.265
2020-04-03,443,446,6,2522,2655,3025,3083,3185,3156,3077,3069,3023,3540,2944,2209,51.86916,7.45904,28.69
2020-04-03,445,451,6,2497,2596,2940,3060,3102,3039,2994,2982,2928,3451,2323,1728,44.48276,8.20368,28.28
2020-04-03,445,462,6,2524,2660,2988,3133,3123,3064,3020,3001,2944,3353,1808,1329,41.60677,8.16503,28.965
2020-04-03,446,371,6,2392,2438,2723,2837,2834,2776,2753,2738,2693,3139,1899,1367,42.85714,7.56398,26.375
2020-04-03,448,449,6,2591,2691,3117,3149,3211,3170,3119,3107,3019,3600,3097,2380,55.80786,7.84247,29.2
2020-04-03,449,379,6,2469,2552,2811,2925,2936,2855,2842,2841,2792,3226,1761,1284,41.6622,6.8103,27.385
2020-04-03,450,364,6,2414,2456,2756,2866,2852,2789,2764,2747,2700,3174,1881,1356,43.90244,7.70387,26.61
2020-04-03,451,369,6,2449,2579,2866,2978,2910,2852,2830,2809,2747,3225,1794,1307,43.15789,7.18013,27.785
2020-04-03,453,462,6,2453,2653,2966,3085,3077,2998,3002,2985,2932,3293,1883,1417,43.47222,7.52876,28.69
2020-04-03,454,451,6,2631,2666,3032,3089,3170,3117,3075,3053,2986,3657,2953,2296,51.91489,7.35013,28.775
2020-04-03,459,454,6,2647,2691,3023,3099,3140,3085,3044,3036,2955,3659,2756,2080,48.82353,7.04663,28.95
2020-04-03,459,463,6,2506,2653,2986,3114,3115,3039,3005,3022,2965,3392,2099,1514,43.34056,7.99376,28.835
2020-04-03,464,462,6,2490,2710,3047,3130,3133,3072,3024,3029,2954,3444,2267,1648,48.14286,7.19178,29.2
2020-04-03,465,457,6,2555,2649,2999,3010,3110,3078,3021,2964,2942,3547,2775,2122,58.17175,6.37922,28.295
2020-04-03,466,468,6,2624,2691,3028,3128,3124,3069,3035,3050,2959,3533,1963,1460,46.27002,7.50988,29.095
2020-04-03,470,461,6,2559,2649,3014,3026,3115,3060,3013,3020,2950,3518,2484,1926,58.09019,6.64317,28.375
2020-04-03,473,473,6,2689,2745,3032,3162,3154,3070,3039,3039,2956,3615,1970,1460,41.29496,7.05942,29.535
2020-04-03,477,463,6,2555,2618,3014,2998,3128,3069,3036,2982,2944,3482,2504,2015,62.42424,7.03125,28.16
2020-04-03,478,475,6,2626,2730,3045,3142,3123,3062,3058,3022,2977,3587,2098,1515,45.87379,7.01635,29.36
2020-04-03,481,466,6,2595,2590,3006,2987,3113,3068,3026,2994,2938,3534,2524,2002,62.74038,7.43388,27.98
2020-04-03,483,482,6,2850,2734,3052,3151,3142,3099,3052,3057,2988,3829,2440,1766,45.7554,7.08581,29.425
2020-04-03,487,470,6,2619,2629,3014,3085,3108,3065,3025,3003,2965,3567,2386,1818,50.65789,7.9804,28.57
2020-04-03,487,482,6,2722,2697,3006,3112,3111,3050,3008,2996,2965,3701,2170,1574,44.6747,7.14409,29.045
2020-04-03,488,467,6,2800,2684,3054,3101,3157,3049,3028,3027,2924,3749,2250,1780,53.23741,7.2083,28.925
2020-04-03,491,473,6,2631,2647,3006,3039,3131,3066,3035,3022,2984,3589,2431,1834,54.94898,6.89413,28.43
2020-04-03,493,476,6,2588,2710,3019,3101,3122,3078,3019,2973,2988,3544,2420,1883,47.41688,6.72862,29.055
2020-04-03,499,489,6,2657,2870,3244,3351,3303,3253,3214,3227,3142,3675,3227,2461,46.65281,7.73188,31.105
2020-04-03,499,499,6,2710,2748,3058,3167,3168,3089,3068,3036,2981,3700,2209,1633,44.39141,7.08369,29.575
2020-04-03,502,478,6,2605,2596,2955,2996,3094,3058,3009,2992,2918,3560,2274,1808,53.85,7.15308,27.96
2020-04-03,507,489,6,2623,2864,3238,3299,3249,3193,3134,3212,3045,3614,2868,2124,51.58621,7.05825,30.815
2020-04-03,512,477,6,2639,2691,3025,3146,3165,3082,3052,2954,2960,3632,2440,1917,44.04396,7.7951,29.185
2020-04-03,512,484,6,2589,2645,3023,3051,3157,3077,3046,3013,2983,3567,2669,2043,55.86207,7.12781,28.48
2020-04-03,520,482,6,2636,2649,3019,3048,3160,3078,3043,3036,2958,3584,2827,2200,55.6391,7.00369,28.485
2020-04-03,18,475,7,2620,3125,4065,5035,4911,5036,5082,5387,5071,5022,5429,4709,29.5288,23.40686,40.8
2020-04-03,34,470,7,2606,2940,3747,4570,4652,4695,4773,4945,4783,4937,5246,4498,29.70552,21.70439,37.55
2020-04-03,46,470,7,2636,3061,3903,4670,4685,4811,4855,4969,4848,4928,5414,4892,31.39838,20.81231,38.655
2020-04-03,57,464,7,2576,2813,3701,4477,4531,4620,4681,4816,4704,4887,5191,4473,32.01923,22.82579,36.45
2020-04-03,72,462,7,2575,2923,3734,4445,4701,4763,4801,4755,4828,4942,5408,4922,31.97109,20.65689,36.84
2020-04-03,73,601,7,2728,3225,4148,5099,5319,5380,5483,5547,5454,5518,5692,5094,29.55176,22.51321,41.62
2020-04-03,81,590,7,2582,3136,4086,5099,4972,5080,5169,5514,5153,5060,5351,4853,29.03719,23.83728,41.175
2020-04-03,86,461,7,2536,2783,3645,4468,4758,4820,4901,4833,4899,4973,5439,4667,30.69436,23.23817,36.255
2020-04-03,89,575,7,2657,3179,4060,5233,5305,5414,5508,5575,5477,5374,5735,5094,25.73515,24.4175,42.06
2020-04-03,97,459,7,2548,3019,3981,4871,4923,5017,5113,5185,5060,4985,5684,5050,31.16631,23.47275,39.45
