Fecha,i,j,Ng,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,H,S,L
2020-04-03,483,482,6,2850,2734,3052,3151,3142,3099,3052,3057,2988,3829,2440,1766,1270.9833333333333,708.581,2942.5
2020-04-03,487,470,6,2619,2629,3014,3085,3108,3065,3025,3003,2965,3567,2386,1818,1407.163611111111,798.0400000000001,2857.0
2020-04-03,487,482,6,2722,2697,3006,3112,3111,3050,3008,2996,2965,3701,2170,1574,1240.963888888889,714.409,2904.5
2020-04-03,488,467,6,2800,2684,3054,3101,3157,3049,3028,3027,2924,3749,2250,1780,1478.8169444444445,720.83,2892.5
2020-04-03,491,473,6,2631,2647,3006,3039,3131,3066,3035,3022,2984,3589,2431,1834,1526.3605555555555,689.413,2843.0
2020-04-03,493,476,6,2588,2710,3019,3101,3122,3078,3019,2973,2988,3544,2420,1883,1317.1355555555556,672.8620000000001,2905.5
2020-04-03,499,489,6,2657,2870,3244,3351,3303,3253,3214,3227,3142,3675,3227,2461,1295.911388888889,773.188,3110.5
2020-04-03,499,499,6,2710,2748,3058,3167,3168,3089,3068,3036,2981,3700,2209,1633,1233.0947222222223,708.369,2957.5
2020-04-03,502,478,6,2605,2596,2955,2996,3094,3058,3009,2992,2918,3560,2274,1808,1495.8333333333335,715.308,2796.0
2020-04-03,507,489,6,2623,2864,3238,3299,3249,3193,3134,3212,3045,3614,2868,2124,1432.950277777778,705.825,3081.5
2020-04-03,512,477,6,2639,2691,3025,3146,3165,3082,3052,2954,2960,3632,2440,1917,1223.4433333333334,779.51,2918.5
2020-04-03,512,484,6,2589,2645,3023,3051,3157,3077,3046,3013,2983,3567,2669,2043,1551.7241666666669,712.7810000000001,2848.0
2020-04-03,520,482,6,2636,2649,3019,3048,3160,3078,3043,3036,2958,3584,2827,2200,1545.5305555555556,700.369,2848.5
2020-04-03,18,475,7,2620,3125,4065,5035,4911,5036,5082,5387,5071,5022,5429,4709,820.2444444444445,2340.686,4079.9999999999995
2020-04-03,34,470,7,2606,2940,3747,4570,4652,4695,4773,4945,4783,4937,5246,4498,825.1533333333333,2170.439,3754.9999999999995
2020-04-03,46,470,7,2636,3061,3903,4670,4685,4811,4855,4969,4848,4928,5414,4892,872.1772222222222,2081.231,3865.5
2020-04-03,57,464,7,2576,2813,3701,4477,4531,4620,4681,4816,4704,4887,5191,4473,889.4230555555556,2282.579,3645.0000000000005
2020-04-03,72,462,7,2575,2923,3734,4445,4701,4763,4801,4755,4828,4942,5408,4922,888.0858333333333,2065.689,3684.0000000000005
2020-04-03,73,601,7,2728,3225,4148,5099,5319,5380,5483,5547,5454,5518,5692,5094,820.8822222222223,2251.321,4162.0
2020-04-03,81,590,7,2582,3136,4086,5099,4972,5080,5169,5514,5153,5060,5351,4853,806.588611111111,2383.728,4117.5
2020-04-03,86,461,7,2536,2783,3645,4468,4758,4820,4901,4833,4899,4973,5439,4667,852.6211111111111,2323.817,3625.5000000000005
2020-04-03,89,575,7,2657,3179,4060,5233,5305,5414,5508,5575,5477,5374,5735,5094,714.8652777777778,2441.75,4206.0
2020-04-03,97,459,7,2548,3019,3981,4871,4923,5017,5113,5185,5060,4985,5684,5050,865.7308333333333,2347.275,3945.0000000000005
2020-04-03,98,558,7,2571,3017,3903,4923,4972,5099,5191,5366,5207,5267,5519,4948,774.7463888888889,2400.504,3970.0000000000005
2020-04-03,107,548,7,2725,3307,4297,5411,5324,5415,5499,5864,5513,5586,5705,5189,784.2205555555556,2413.398,4359.0
2020-04-03,108,457,7,2614,2971,3885,4812,4916,5042,5134,5183,5107,5144,5683,5073,827.448888888889,2365.412,3891.5
2020-04-03,115,539,7,2637,3090,3953,4969,4974,5078,5148,5373,5183,5322,5624,5147,765.4780555555557,2331.5550000000003,4029.5
2020-04-03,121,455,7,2602,2956,3881,4771,4897,5020,5090,5185,5043,5114,5682,5055,849.4030555555556,2348.906,3863.5
2020-04-03,127,522,7,2578,3105,3942,4939,4958,5107,5192,5321,5177,5171,5502,4925,760.6325,2279.96,4022.0
2020-04-03,133,511,7,2556,3094,3964,4896,4885,5007,5090,5328,5071,4970,5293,4581,804.661388888889,2255.319,3995.0000000000005
2020-04-03,136,453,7,2580,2969,3809,4718,4885,4973,5068,5060,5068,5141,5615,5122,800.4575,2275.27,3843.5
2020-04-03,141,499,7,2669,3065,3914,4887,4963,5089,5181,5345,5159,5302,5232,4445,776.6191666666667,2291.247,3976.0
2020-04-03,147,450,7,2611,2888,3780,4798,5030,5104,5224,5180,5179,5374,5699,5129,778.3594444444444,2485.038,3843.0
2020-04-03,151,436,7,2598,3030,3925,4912,5037,5106,5234,5277,5189,5138,5652,5230,792.5966666666667,2369.68,3971.0
2020-04-03,154,480,7,2703,3282,4174,5288,5437,5569,5647,5716,5576,5585,5735,5028,741.11,2340.723,4285.0
2020-04-03,158,448,7,2654,3024,3925,4935,5346,5429,5523,5326,5483,5520,5832,5242,785.8013888888889,2401.055,3979.5
2020-04-03,166,422,7,2775,3263,4211,5343,5488,5544,5642,5659,5577,5668,5790,5088,759.6152777777778,2416.918,4303.0
2020-04-03,168,427,7,2806,3473,4463,5554,5502,5565,5642,5939,5583,5761,5848,5305,792.8880555555556,2305.306,4513.5
2020-04-03,169,393,7,2595,3307,4196,5251,5372,5445,5459,5584,5365,5318,5338,4729,762.1741666666667,2271.5589999999997,4279.0
2020-04-03,174,378,7,2794,3603,4631,5848,5943,6077,6111,6343,6067,6114,5989,5542,763.1775,2375.4100000000003,4725.5
2020-04-03,175,365,7,2702,3120,4054,4983,5153,5193,5289,5354,5275,5414,5342,4955,835.57,2299.148,4051.5
2020-04-03,176,355,7,2818,3572,4658,5867,6074,6187,6274,6385,6235,5990,6255,5862,788.6711111111111,2431.402,4719.5
2020-04-03,178,313,7,2737,3225,4185,5119,5200,5328,5347,5481,5291,5879,5291,4775,844.7730555555555,2269.895,4172.0
2020-04-03,178,321,7,2730,3372,4353,5472,5398,5489,5569,5896,5485,5982,5490,4994,778.5713888888889,2374.491,4422.0
2020-04-03,178,332,7,2720,3572,4594,5821,5664,5791,5832,6329,5802,5820,5713,5246,757.3736111111111,2394.336,4696.5
2020-04-03,807,825,7,2388,2677,3408,4172,4413,4479,4489,4520,4565,4639,4724,4033,814.9386111111111,2182.7999999999997,3424.4999999999995
2020-04-03,826,815,7,2402,2833,3585,4541,4668,4728,4825,4894,4820,4809,4950,4147,733.8016666666667,2316.246,3686.9999999999995
2020-04-03,843,806,7,2596,2934,3697,4491,4622,4737,4791,4790,4762,4841,5036,4225,816.7416666666667,2096.97,3712.5
2020-04-03,852,802,7,2438,2776,3546,4372,4377,4488,4590,4701,4542,4604,4795,4011,804.0936111111112,2232.792,3574.0
2020-04-03,858,799,7,2378,2756,3537,4434,4393,4503,4575,4826,4569,4552,4794,3937,775.725,2333.797,3595.0000000000005
2020-04-03,871,795,7,2365,2675,3345,4229,4296,4388,4517,4405,4486,4565,4711,3907,718.5758333333333,2250.869,3452.0000000000005
2020-04-03,887,790,7,2486,2962,3973,4787,4846,4948,5036,5448,5018,4879,5150,4347,923.2877777777778,2355.143,3874.4999999999995
2020-04-03,901,777,7,2446,2798,3601,4529,4628,4814,4857,4945,4857,4930,5074,4470,773.1561111111112,2362.495,3663.5
2020-04-03,907,775,7,2502,2811,3640,4532,4654,4700,4785,5011,4749,4959,4963,4423,802.8277777777779,2343.7290000000003,3671.5000000000005
2020-04-03,917,770,7,2431,2772,3480,4443,4366,4434,4537,4800,4487,4718,4747,4177,706.1638888888889,2316.0080000000003,3607.5000000000005
2020-04-03,930,764,7,2396,2642,3386,4267,4509,4588,4707,4581,4687,4833,4970,4353,763.0769444444445,2352.005,3454.5
2020-04-03,939,759,7,2791,3576,4340,5327,5060,5184,5227,5561,5232,5466,5518,4970,727.2036111111112,1966.753,4451.5
2020-04-03,941,774,7,2382,2590,3314,4108,4203,4321,4421,4464,4444,4576,4848,4296,794.9055555555556,2266.348,3349.0
2020-04-03,952,756,7,2438,2745,3520,4452,4514,4571,4669,4776,4657,4719,4962,4382,756.6880555555556,2371.8219999999997,3598.5
2020-04-03,970,769,7,2315,2712,3452,4472,4404,4554,4633,4877,4638,4585,4898,4278,700.7575,2449.889,3592.0
2020-04-03,971,747,7,2460,2785,3625,4696,4883,5037,5134,5086,5121,5079,5395,4701,732.6008333333333,2554.471,3740.5
2020-04-03,984,741,7,2392,2748,3546,4333,4490,4570,4652,4842,4643,4882,5109,4499,839.1166666666668,2238.384,3540.5
2020-04-03,984,761,7,2320,2680,3413,4283,4423,4494,4621,4633,4606,4591,4948,4494,762.1127777777779,2302.169,3481.5
2020-04-03,994,737,7,2595,3140,3835,4698,4756,4796,4838,4835,4760,5166,5200,4581,743.4744444444445,1987.752,3919.0
2020-04-03,994,758,7,2330,2818,3531,4661,4769,4962,5055,4938,4940,4651,5165,4670,644.7819444444445,2464.233,3739.5000000000005
2020-04-03,1008,732,7,2376,2903,3616,4684,4627,4681,4764,4767,4742,4669,5165,4572,667.2280555555556,2347.436,3793.5
2021-04-28,268,431,1,1534,1641,2387,1431,1376,1184,1183,1183,1145,1794,1212,1194,3699.4422222222224,2503.929,1909.0
2021-04-28,269,418,1,1515,1509,2216,1328,1289,1118,1137,1127,1064,1657,1137,1115,3673.0480555555555,2505.643,1772.0
2021-04-28,270,401,1,1389,1693,2453,1425,1368,1156,1140,1153,1091,1384,1125,1130,3767.833888888889,2650.851,1939.0
2021-04-28,272,438,1,1433,1653,2371,1393,1323,1138,1152,1161,1111,1578,1159,1140,3776.4144444444446,2598.3,1882.0
2021-04-28,273,426,1,1419,1594,2312,1350,1297,1122,1137,1136,1093,1285,1124,1110,3756.063888888889,2626.98,1830.9999999999998
2021-04-28,273,429,1,1405,1644,2351,1381,1304,1138,1155,1176,1096,1275,1125,1120,3785.223333333334,2599.143,1866.0
2021-04-28,273,457,1,1548,1654,2459,1431,1398,1187,1184,1209,1150,1978,1239,1228,3694.8766666666666,2642.674,1945.0
2021-04-28,274,441,1,1421,1638,2396,1401,1312,1149,1151,1173,1104,1324,1146,1130,3730.3183333333336,2620.49,1898.5
2021-04-28,275,414,1,1345,1530,2244,1310,1259,1082,1102,1113,1046,1158,1092,1086,3725.91,2628.025,1777.0
2021-04-28,279,434,1,1409,1615,2358,1370,1305,1125,1140,1150,1097,1127,1121,1112,3746.6261111111107,2650.215,1864.0
2021-04-28,282,446,1,1411,1587,2320,1357,1295,1128,1145,1151,1087,1150,1122,1114,3731.395,2618.983,1838.5000000000002
2021-04-28,283,456,1,1405,1560,2360,1353,1338,1130,1138,1157,1098,1142,1132,1120,3675.9350000000004,2712.0930000000003,1856.5000000000002
2021-04-28,284,425,1,1380,1567,2294,1336,1274,1107,1126,1127,1068,1096,1095,1080,3735.212222222222,2639.118,1814.9999999999998
2021-04-28,287,434,1,1382,1559,2279,1332,1279,1105,1119,1129,1062,1099,1097,1094,3732.8405555555555,2622.542,1805.5
2021-04-28,292,444,1,1405,1629,2360,1375,1301,1120,1134,1154,1084,1128,1103,1096,3763.1133333333337,2637.216,1867.5
2021-04-28,299,437,1,1382,1548,2269,1333,1280,1107,1114,1134,1071,1088,1081,1076,3716.1680555555554,2598.556,1801.0000000000002
2021-04-28,306,447,1,1365,1589,2405,1333,1327,1103,1105,1129,1068,1096,1075,1072,3731.3433333333337,2867.844,1869.0000000000002
2021-04-28,253,370,2,2217,2195,2783,1924,1883,1334,1331,1319,1207,3137,1341,1293,3859.138611111111,1824.942,2353.5
2021-04-28,261,372,2,1907,2250,2991,2043,1995,1329,1320,1276,1137,1258,1124,1104,3697.2575,1883.194,2517.0
2021-04-28,261,382,2,1489,1823,2665,1520,1451,1124,1139,1138,1064,1245,1116,1106,3774.3813888888894,2735.962,2092.5
2021-04-28,267,370,2,1891,2275,3023,2063,2072,1379,1359,1332,1141,1210,1106,1092,3701.388888888889,1887.534,2543.0
2021-04-28,269,474,2,2371,2443,3209,2426,2569,1827,1815,1710,1451,2876,1411,1332,3369.518888888889,1389.53,2817.5
2021-04-28,270,371,2,1711,2058,2894,1835,1826,1231,1227,1190,1084,1118,1093,1085,3684.293333333333,2239.3740000000003,2364.5
2021-04-28,274,374,2,1541,1861,2708,1564,1536,1115,1129,1138,1060,1076,1088,1091,3766.025555555556,2677.903,2136.0
2021-04-28,277,474,2,1784,2319,3139,2139,2300,1564,1539,1482,1254,1289,1168,1128,3633.333333333334,1894.6570000000002,2639.0
2021-04-28,278,368,2,1695,1970,2810,1706,1724,1183,1183,1166,1068,1125,1088,1080,3731.8841666666663,2444.641,2258.0
2021-04-28,283,478,2,2022,2177,3030,2045,2189,1475,1463,1376,1215,1725,1161,1138,3556.6836111111106,1940.887,2537.5
2021-04-28,285,363,2,2123,2452,3044,2249,2157,1475,1465,1394,1195,1276,1081,1065,3758.9097222222226,1501.984,2646.5
2021-04-28,288,359,2,2267,2698,3116,2471,2274,1579,1554,1498,1298,1361,1086,1060,3919.8966666666665,1154.4660000000001,2793.5
2021-04-28,289,473,2,1830,2204,3021,2047,2141,1422,1420,1354,1203,1442,1138,1110,3601.985,1921.863,2534.0
2021-04-28,293,365,2,1648,1951,2740,1646,1623,1158,1171,1151,1082,1086,1076,1076,3797.9891666666667,2494.3,2193.0
2021-04-28,295,350,2,2109,2528,3096,2277,2116,1445,1414,1362,1198,1437,1090,1065,3844.118888888889,1524.288,2686.5
2021-04-28,295,470,2,1915,2236,3034,2067,2179,1478,1461,1392,1211,1529,1125,1091,3624.6122222222225,1895.707,2550.5
2021-04-28,297,464,2,1683,1950,2844,1732,1851,1247,1247,1246,1117,1266,1108,1091,3660.0719444444444,2430.0699999999997,2288.0
2021-04-28,303,346,2,1857,2221,2914,1997,1951,1342,1327,1290,1144,1357,1085,1060,3740.4580555555553,1867.237,2455.5
2021-04-28,305,343,2,2054,2595,3089,2377,2199,1505,1483,1422,1249,1452,1103,1073,3843.6330555555555,1302.598,2733.0
2021-04-28,305,457,2,1710,1996,2865,1818,1905,1302,1295,1241,1125,1206,1090,1076,3616.6825,2235.746,2341.5
2021-04-28,310,351,2,1792,2282,2939,2001,1908,1353,1332,1331,1185,1137,1078,1054,3832.6225000000004,1898.785,2470.0
2021-04-28,314,456,2,1909,2195,2946,1990,2090,1442,1407,1362,1216,1436,1080,1065,3690.7252777777776,1936.791,2468.0
2021-04-28,317,343,2,2375,2700,3175,2471,2373,1678,1655,1590,1354,1686,1107,1058,3875.4736111111115,1246.8999999999999,2823.0
2021-04-28,321,449,2,1656,1951,2754,1671,1746,1204,1202,1197,1096,1237,1060,1060,3764.2352777777783,2447.458,2212.5
2021-04-28,322,349,2,2259,2772,3164,2455,2225,1510,1473,1409,1242,1127,1068,1047,4078.514444444444,1261.79,2809.5
2021-04-28,323,420,2,1415,1666,2505,1416,1411,1120,1120,1134,1064,1082,1062,1057,3715.9472222222225,2777.353,1960.5
2021-04-28,324,411,2,1736,2082,2815,1796,1778,1321,1310,1292,1170,1105,1057,1053,3801.112222222222,2209.933,2305.5
2021-04-28,327,398,2,1806,2211,2856,1953,1885,1394,1369,1358,1209,1118,1064,1060,3809.5238888888894,1877.729,2404.5
2021-04-28,328,427,2,1642,1798,2690,1593,1696,1185,1190,1169,1091,1138,1061,1056,3644.7888888888892,2561.289,2141.5
2021-04-28,328,444,2,1704,1912,2727,1699,1761,1227,1218,1196,1097,1177,1066,1051,3678.6641666666665,2322.6389999999997,2213.0
2021-04-28,331,436,2,1780,2024,2822,1786,1881,1277,1274,1235,1104,1268,1053,1045,3716.2161111111113,2248.264,2304.0
2021-04-28,335,360,2,2349,2721,3157,2368,2195,1514,1487,1372,1254,1235,1081,1063,4079.003055555556,1428.054,2762.5
2021-04-28,335,393,2,1803,2040,2804,1825,1854,1342,1340,1287,1187,1164,1090,1080,3699.3530555555562,2114.928,2314.5
2021-04-28,341,367,2,2360,2687,3148,2313,2143,1428,1405,1339,1176,1177,1084,1060,4079.8402777777774,1529.0240000000001,2730.5
2021-04-28,341,375,2,2101,2544,3114,2263,2121,1419,1394,1324,1164,1135,1080,1061,3883.6663888888893,1582.667,2688.5
2021-04-28,86,124,3,2353,2721,3164,3363,3155,3251,3269,3441,3236,3737,3462,3205,1150.0519444444446,1055.227,3042.0
2021-04-28,102,142,3,2306,2464,2946,3141,3026,3189,3208,3275,3148,3801,3671,3417,1186.6075,1207.85,2802.5
2021-04-28,125,130,3,2851,3381,4033,4610,4528,4661,4704,4873,4619,5486,4873,4141,884.1877777777778,1537.98,3995.5
2021-04-28,146,149,3,2764,3149,3877,4454,4540,4717,4736,4670,4570,5476,5269,4229,929.7572222222223,1716.428,3801.5
2021-04-28,1053,888,3,2415,2744,3148,3535,3539,3668,3760,3803,3769,4380,4013,3760,851.2430555555555,1259.755,3139.5
2021-04-28,1068,898,3,2386,2694,3082,3377,3420,3536,3581,3688,3560,4200,3718,3446,946.8033333333333,1125.021,3035.5
2021-04-28,1069,874,3,2359,2684,3100,3462,3343,3480,3556,3660,3553,4206,3697,3464,891.1738888888889,1265.864,3073.0
2021-04-28,1077,913,3,2324,2632,3016,3393,3273,3379,3454,3628,3482,4139,3765,3487,840.9986111111111,1263.0710000000001,3012.5
2021-04-28,1080,854,3,2442,2809,3284,3668,3822,3953,4025,3944,4030,4583,4263,3965,921.6141666666666,1326.231,3238.5
2021-04-28,1084,896,3,2445,2935,3372,3808,3567,3683,3799,4001,3808,4399,3973,3664,834.2877777777778,1294.676,3371.5000000000005
2021-04-28,1085,874,3,2366,2565,2989,3347,3278,3431,3480,3575,3522,4340,3921,3640,903.6658333333334,1322.733,2956.0
2021-04-28,1089,860,3,2435,2712,3141,3503,3483,3611,3682,3727,3658,4423,3926,3655,903.9191666666666,1272.727,3107.5
2021-04-28,1099,883,3,2386,2523,2919,3271,3222,3357,3429,3469,3430,4232,3735,3464,882.3530555555556,1290.991,2897.0
2021-04-28,1108,861,3,2439,2668,3121,3446,3434,3551,3617,3651,3640,4395,3930,3650,970.4369444444444,1272.489,3057.0
2021-04-28,1108,912,3,2276,2528,2899,3207,3026,3162,3216,3360,3233,3897,3530,3283,910.6530555555556,1183.958,2867.5
2021-04-28,1112,903,3,2360,2611,3082,3310,3341,3423,3521,3480,3513,4133,3750,3457,1123.032777777778,1180.544,2960.5
2021-04-28,1113,841,3,2449,2829,3313,3714,3597,3682,3790,3893,3760,4494,3993,3701,911.4877777777779,1352.591,3271.5000000000005
2021-04-28,1120,875,3,2300,2760,3213,3643,3495,3604,3684,3877,3668,4146,3944,3656,855.0397222222223,1379.041,3201.5
2021-04-28,1122,214,3,2424,2723,3340,3746,3718,3842,3914,3911,3823,4576,4374,3997,1005.2133333333334,1581.388,3234.5
2021-04-28,1134,853,3,2414,2604,3030,3395,3478,3632,3709,3605,3687,4458,4078,3788,897.5980555555556,1318.5529999999999,2999.5
2021-04-28,1134,895,3,2372,2503,2883,3237,3362,3486,3548,3460,3616,4445,4005,3741,862.8519444444445,1278.7459999999999,2870.0
2021-04-28,168,957,4,4811,6024,6573,6833,6739,6689,6687,6933,6672,7703,7045,6346,1131.0258333333334,1132.577,6428.5
2021-04-28,193,905,4,4515,5039,5573,5962,6021,5958,5963,5951,5861,7309,6284,5642,964.2469444444445,1025.67,5500.5
2021-04-28,194,939,4,4594,5348,5908,6297,6296,6248,6249,6269,6154,7527,6470,5779,983.4913888888889,1135.847,5822.5
2021-04-28,205,890,4,4615,5325,5894,6228,6331,6268,6262,6233,6168,7526,6544,5868,1050.2030555555557,1069.019,5776.5
2021-04-28,205,902,4,4872,5789,6315,6687,6656,6599,6590,6680,6487,7815,6904,6190,976.2436111111111,1193.5140000000001,6238.0
2021-04-28,207,910,4,4708,5389,5985,6269,6268,6229,6262,6246,6146,7634,6533,5855,1128.7877777777778,1054.903,5829.0
2021-04-28,215,879,4,4644,5458,6012,6425,6470,6426,6408,6380,6344,7745,6610,5911,954.8430555555556,1191.327,5941.5
2021-04-28,629,633,4,5841,6709,6985,7113,7192,7055,7009,6984,6953,8399,5906,4691,1138.6138888888888,653.933,6911.0
2021-04-28,635,651,4,5825,6520,6800,7081,7022,6937,6934,7007,6841,8442,6120,4995,831.8477777777778,876.699,6800.5
2021-04-28,635,661,4,5822,6543,6868,7131,7076,7002,6970,7081,6903,8467,6169,5018,921.2019444444444,929.497,6837.0
2021-04-28,642,681,4,5633,6530,6791,6957,6890,6805,6767,6970,6758,8265,6079,5019,1018.7352777777778,655.612,6743.5
2021-04-28,644,695,4,5729,6387,6691,6934,7033,6963,6942,6961,6903,8376,6159,4956,926.2644444444445,818.985,6660.5
2021-04-28,650,716,4,5954,6852,7094,7296,7247,7168,7135,7279,7063,8622,6171,4766,908.4083333333334,758.715,7073.999999999999
2021-04-28,652,673,4,5602,6378,6705,6875,6931,6828,6800,6813,6731,8249,6267,5210,1096.5794444444446,736.624,6626.5
2021-04-28,657,638,4,5938,6695,7067,7296,7205,7126,7137,7307,7046,8646,6380,5186,1031.613888888889,1000.1659999999999,6995.5
2021-04-28,663,684,4,5918,6617,6981,7191,7225,7126,7147,7265,7077,8702,6267,4982,1056.9105555555557,927.003,6904.000000000001
2021-04-28,666,651,4,5682,6553,6868,7122,7070,7017,6989,7164,6941,8398,6296,5204,922.6713888888888,899.605,6837.5
2021-04-28,666,692,4,6109,6939,7330,7526,7522,7441,7428,7496,7358,8946,6418,4994,1110.1647222222223,1060.5240000000001,7232.5
2021-04-28,668,712,4,5906,6516,6886,7095,7172,7058,7081,7099,7023,8681,6271,5004,1065.0547222222224,906.245,6805.500000000001
2021-04-28,681,664,4,5795,6424,6813,7072,7069,6974,6975,7035,6907,8554,6305,5184,1000.5144444444445,996.3100000000001,6748.0
2021-04-28,682,709,4,5804,6470,6854,7063,7051,6954,6957,7053,6870,8438,6269,5118,1079.2580555555555,916.963,6766.500000000001
2021-04-28,292,623,5,2949,3363,3680,3679,3569,3597,3592,3529,3467,4154,3231,2154,1671.9241666666667,450.092,3521.5000000000005
2021-04-28,295,593,5,2921,3340,3687,3686,3550,3591,3552,3570,3445,4101,2959,2005,1671.4697222222223,493.81000000000006,3513.5
2021-04-28,311,624,5,2970,3335,3711,3661,3599,3599,3571,3568,3507,4153,3500,2254,1888.2977777777778,533.636,3522.9999999999995
2021-04-28,312,593,5,2950,3294,3612,3631,3518,3526,3485,3503,3372,4051,2364,1557,1572.7002777777777,486.64300000000003,3462.5
2021-04-28,329,593,5,2965,3349,3650,3650,3576,3603,3561,3524,3484,4110,2229,1510,1666.6666666666667,430.061,3499.4999999999995
2021-04-28,367,324,5,3198,3473,3852,3893,3808,3782,3754,3734,3647,4521,3145,1722,1503.9683333333332,570.187,3683.0
2021-04-28,369,305,5,3302,3648,3994,4005,3976,3990,3962,3863,3832,4648,3307,1788,1615.312777777778,466.484,3826.5
2021-04-28,377,270,5,3594,3986,4364,4397,4369,4408,4339,4324,4239,5199,3520,1904,1532.8466666666666,490.278,4191.5
2021-04-28,380,340,5,3792,4106,4341,4388,4453,4425,4359,4209,4255,5166,3571,2060,1388.888888888889,331.999,4247.0
2021-04-28,384,320,5,3242,3696,4092,4133,4029,4034,3980,4043,3870,4664,2984,1647,1510.2975000000001,558.181,3914.5000000000005
2021-04-28,390,278,5,3647,4198,4484,4511,4464,4442,4411,4375,4284,5112,3581,1970,1522.8966666666668,359.398,4354.5
2021-04-28,390,297,5,3429,3984,4268,4275,4196,4201,4158,4107,4058,4773,3361,1864,1626.575,352.34299999999996,4129.5
2021-04-28,394,348,5,3788,4421,4656,4679,4517,4495,4468,4501,4321,5184,3425,1874,1518.0877777777778,283.516,4550.0
2021-04-28,398,333,5,3513,3933,4296,4314,4317,4302,4288,4209,4137,4958,3140,1694,1587.9263888888888,461.986,4123.5
2021-04-28,402,310,5,3090,3400,3802,3805,3809,3761,3730,3656,3611,4428,3028,1659,1654.3211111111111,562.11,3602.5
2021-04-28,409,303,5,2995,3335,3714,3750,3682,3693,3663,3639,3552,4362,3033,1683,1522.0883333333334,585.745,3542.4999999999995
2021-04-28,410,286,5,3298,3738,4087,4097,4031,4032,3980,3932,3900,4658,3311,1842,1620.2413888888889,458.2,3917.4999999999995
2021-04-28,413,323,5,3288,3735,4087,4110,4075,4086,4018,3997,3911,4710,3038,1668,1564.4444444444446,478.01099999999997,3922.5
2021-04-28,416,308,5,2989,3678,3997,4030,3892,3877,3850,3900,3725,4366,2960,1646,1510.4166666666667,456.668,3854.0
2021-04-28,422,279,5,3262,3915,4221,4184,4062,4025,4020,4068,3879,4599,3110,1712,1868.1916666666668,376.106,4068.0
2021-04-28,428,321,5,3342,3770,4114,4186,4072,4049,4016,4027,3877,4769,3130,1691,1378.2050000000002,522.876,3978.0
2021-04-28,432,294,5,3309,3924,4225,4202,4160,4155,4094,4093,3991,4697,3128,1702,1794.0200000000002,369.37,4074.4999999999995
2021-04-28,313,476,6,2832,3121,3435,3413,3288,3303,3263,3275,3167,3895,2132,1408,1783.4394444444442,478.951,3278.0
2021-04-28,329,473,6,2792,3078,3313,3237,3107,3108,3114,3144,3033,3616,1954,1383,2205.673888888889,367.705,3195.5
2021-04-28,341,468,6,2891,3160,3394,3324,3172,3210,3168,3236,3123,3698,1954,1331,2165.242222222222,357.034,3277.0000000000005
2021-04-28,344,448,6,2914,3262,3465,3361,3201,3098,3030,3049,2858,3114,1307,1106,2520.5255555555555,301.769,3363.5
2021-04-28,344,449,6,2917,3259,3453,3370,3210,3117,3049,3091,2894,3217,1351,1118,2379.7250000000004,289.035,3356.0
2021-04-28,348,438,6,2897,3149,3365,3306,3173,3157,3146,3155,3065,3265,1295,1102,2121.913611111111,331.59299999999996,3257.0
2021-04-28,349,411,6,2811,3089,3297,3138,2958,2627,2612,2482,2293,2177,1062,1038,2940.705,325.712,3193.0
2021-04-28,349,455,6,2942,3170,3392,3345,3233,3231,3200,3220,3157,3674,1845,1296,2019.5194444444444,338.311,3281.0
2021-04-28,349,462,6,2882,3190,3361,3326,3205,3236,3183,3171,3129,3670,1965,1315,2007.7972222222222,261.029,3275.5000000000005
2021-04-28,351,435,6,2876,3094,3354,3283,3160,3148,3134,3155,3049,3313,1207,1075,2121.795,403.226,3224.0
2021-04-28,353,446,6,2925,3234,3401,3331,3221,3117,3102,3072,2935,3455,1205,1104,2365.2694444444446,251.696,3317.4999999999995
2021-04-28,354,418,6,2838,3103,3297,3214,3093,3066,3054,3114,2968,2919,1268,1094,2379.7250000000004,303.125,3200.0
2021-04-28,355,428,6,2854,3167,3361,3299,3107,3031,3004,2916,2877,3112,1153,1070,2199.3127777777777,297.181,3264.0
2021-04-28,356,413,6,2820,3108,3290,3191,3067,2968,2948,2969,2804,2925,1135,1070,2573.26,284.464,3199.0
2021-04-28,356,427,6,2844,3057,3302,3244,3098,3057,3025,2955,2927,3159,1286,1090,2061.2244444444445,385.281,3179.5
2021-04-28,360,441,6,2850,3112,3304,3283,3102,3125,3093,3153,3022,3559,1331,1147,1848.9583333333335,299.252,3208.0
2021-04-28,361,409,6,2870,3181,3356,3280,3147,3141,3135,3107,3026,3267,1229,1082,2390.476111111111,267.707,3268.5
2021-04-28,370,390,6,2977,3315,3528,3388,3192,3201,3161,3171,3065,3557,1618,1255,2762.1283333333336,311.267,3421.5000000000005
2021-04-28,371,420,6,2872,3140,3333,3287,3143,3129,3120,3121,2984,3417,1304,1112,2063.9033333333336,298.162,3236.5
2021-04-28,375,431,6,2811,3041,3241,3191,3057,3089,3075,3082,3010,3582,1471,1159,2083.3333333333335,318.37,3141.0
2021-04-28,378,404,6,2937,3170,3354,3317,3206,3218,3196,3176,3098,3677,2076,1443,2001.8116666666667,282.036,3261.9999999999995
2021-04-28,386,412,6,2901,3216,3392,3329,3195,3160,3165,3105,3049,3634,1566,1246,2263.2575,266.344,3304.0
